Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2018;12;112.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;35.0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;1;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;8.0;0.0;0.0;0.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;2;38.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;5.0;0.0;888.0;888.0;888.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;3;187.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;52.0;29.0;8.0;0.0;0.0;10.0;0.0;0.0;35.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;4;136.5;19.0;0.0;0.0;22.0;0.0;0.0;14.5;0.0;7.0;40.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;5;14.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;6;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;62.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;7;73.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;6.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;6.0;3.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;8;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Jardim;SERRA  BREJINHO;-7.5838055555556;-39.316194444444;2019;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
