Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;1;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.8;0.0;0.0;0.0;19.8;0.0;0.0;0.0;16.4;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;2;149.8;31.2;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;3.0;42.8;5.0;0.0;0.0;0.0;0.0;0.0;42.4;0.6;12.2;9.2;0.0;0.0;0.0;0.0;1.8;0.0;0.0;888.0;888.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;3;216.8;7.4;21.6;11.4;0.0;0.0;10.2;0.0;0.0;49.2;1.2;29.0;0.0;9.2;0.0;23.2;0.8;10.2;5.2;0.0;0.0;4.2;0.0;0.0;21.6;0.0;0.0;0.0;0.0;0.0;0.0;12.4
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;4;91.8;14.4;3.0;14.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;3.6;28.4;8.2;0.0;0.0;0.0;0.0;6.8;0.0;0.0;5.4;0.0;0.0;0.0;0.0;1.8;3.2;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;5;52.4;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;14.4;0.8;16.4;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;6;45.0;1.8;0.0;8.8;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;28.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;7;31.4;7.2;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.8;14.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;8;7.4;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2017;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;1;73.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4;0.0;0.0;0.0;4.4;3.6;0.0;0.0;20.0;1.8;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;2;107.4;0.0;0.0;0.0;0.0;0.0;3.0;0.0;36.6;24.6;0.0;0.0;0.0;0.0;0.0;6.8;0.0;4.4;7.8;2.4;0.0;5.0;0.0;1.0;0.0;11.0;4.8;0.0;0.0;888.0;888.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;3;117.2;0.0;1.4;20.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;2.6;3.4;4.2;24.8;0.0;2.0;1.2;0.0;0.4;1.0;12.4;29.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;4;249.4;0.0;17.8;40.0;10.2;0.0;0.6;0.0;11.4;6.2;0.0;17.2;13.4;48.0;6.2;0.0;0.0;30.4;2.4;0.6;0.0;0.0;0.0;9.0;0.0;1.0;0.0;2.0;0.0;10.6;22.4;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;5;71.4;2.6;14.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;17.2;0.0;23.0;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;6;25.2;0.0;0.0;0.0;2.4;19.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;7;8.4;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;8;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;11;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2018;12;64.4;0.0;0.0;1.8;0.0;0.0;3.6;9.6;0.0;0.0;1.4;3.8;0.0;0.0;0.0;0.0;0.0;0.0;6.6;0.0;0.0;0.0;0.0;0.0;37.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;1;133.2;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;71.2;0.0;0.0;0.0;2.2;4.6;10.0;0.0;13.4;0.8;6.4;0.0;0.0;0.0;0.0;0.0;6.4;5.2;0.0;0.0;7.6;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;2;126.0;0.0;0.0;0.0;0.0;0.0;19.2;5.4;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;2.0;6.8;0.0;0.0;4.8;5.2;55.0;2.6;0.0;6.4;0.0;888.0;888.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;3;150.4;0.0;0.0;32.4;2.8;1.4;5.0;0.0;0.0;0.0;0.0;0.0;0.0;15.6;3.0;0.0;14.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.4;0.0;0.0;13.4;3.0;7.2;0.0;16.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;4;104.4;12.4;0.0;0.0;5.0;7.2;19.6;9.0;0.0;0.0;0.0;0.0;8.8;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4;0.0;0.0;4.2;9.0;9.8;0.0;0.0;0.0;9.8;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;5;100.0;0.0;17.8;0.0;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;6;56.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.8;0.0;0.0;6.2;0.0;3.0;0.0;2.8;22.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;7;67.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;19.0;0.0;0.0;8.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Quixeramobim;RIACHO VERDE;-5.3628888888889;-39.600666666667;2019;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
