Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;2;248.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;70.0;18.0;0.0;0.0;2.0;0.0;20.0;14.0;0.0;0.0;20.0;0.0;42.0;888.0;888.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;3;60.0;15.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;4;222.3;1.0;71.3;10.0;0.0;0.0;41.0;0.0;0.0;71.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;10.0;0.0;0.0;0.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;5;40.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;7;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;9;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;10;49.2;0.0;0.0;0.0;5.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;11;30.2;0.0;0.0;0.0;0.0;0.0;0.0;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;10.1;0.0;0.0;0.0;0.0;0.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2018;12;157.3;0.0;0.0;0.0;0.0;0.0;56.0;5.0;0.0;0.0;45.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;1;29.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;2;127.3;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;17.0;21.0;4.3;11.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;3;174.4;0.0;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;70.0;0.0;50.0;0.0;0.0;0.0;13.2;7.0;0.0;16.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;4;70.4;0.0;0.0;17.0;20.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;5;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;6;27.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.1;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Campos Sales;ACUDE POCO DE PEDRAS;-6.9882777777778;-40.354805555556;2019;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
